"region_id","zip_code","state","city","date","median_price","initial_price","pct_change"
84618,"60616","IL","Chicago",2001-03-31,214419.927367753,190847.474697201,12.3514616622259
84618,"60616","IL","Chicago",2001-04-30,215733.673678002,190847.474697201,13.0398366655283
84618,"60616","IL","Chicago",2001-05-31,217394.43526167,190847.474697201,13.9100402594208
84618,"60616","IL","Chicago",2001-06-30,218545.905866166,190847.474697201,14.5133862593208
84618,"60616","IL","Chicago",2001-07-31,219914.881423657,190847.474697201,15.2307002084118
84618,"60616","IL","Chicago",2001-08-31,222125.53708454,190847.474697201,16.3890365523382
84618,"60616","IL","Chicago",2001-09-30,225523.1582,190847.474697201,18.1693174393924
84618,"60616","IL","Chicago",2001-10-31,228820.381869569,190847.474697201,19.8969922094152
84618,"60616","IL","Chicago",2001-11-30,231194.750348247,190847.474697201,21.1411105727548
84618,"60616","IL","Chicago",2001-12-31,233381.056186433,190847.474697201,22.2866881297306
84618,"60616","IL","Chicago",2002-01-31,235692.697340364,190847.474697201,23.4979387148372
84618,"60616","IL","Chicago",2002-02-28,238514.912735794,190847.474697201,24.976719295983
84618,"60616","IL","Chicago",2002-03-31,241428.042645447,190847.474697201,26.5031371405344
84618,"60616","IL","Chicago",2002-04-30,244144.321836672,190847.474697201,27.9264094136073
84618,"60616","IL","Chicago",2002-05-31,245972.618334175,190847.474697201,28.884397723593
84618,"60616","IL","Chicago",2002-06-30,247050.455335687,190847.474697201,29.4491612884358
84618,"60616","IL","Chicago",2002-07-31,248533.958562436,190847.474697201,30.2264852897632
84618,"60616","IL","Chicago",2002-08-31,251262.682730172,190847.474697201,31.6562784646876
84618,"60616","IL","Chicago",2002-09-30,255141.977172108,190847.474697201,33.6889458856691
84618,"60616","IL","Chicago",2002-10-31,259286.537011952,190847.474697201,35.8606067087533
84618,"60616","IL","Chicago",2002-11-30,262211.038569492,190847.474697201,37.3929830538843
84618,"60616","IL","Chicago",2002-12-31,264695.961414081,190847.474697201,38.6950295433816
84618,"60616","IL","Chicago",2003-01-31,266251.41867456,190847.474697201,39.5100559213552
